text,type
@adoreyoufishy @giveawaysquadd thank you for doing this giveaway  i love harry so much and ive always wanted this hoodie but its so expensive here in brazil :(( 442,0
that too on a very clean area of my face :(,0
8/22 recap:  reverse sweep :(  happens to the best of us   i have a bayern/psg card to release shortly  https://t co/canjgrjhrk,0
why is this making me :(( https://t co/uo1cecvzbs,0
@moonkvchild :( they still won't stop im tired,0
@blackxellence__ you so fragile  so sad  i hope you find a girl on your level ,0
so fucking tired of this shit country  this shit never ends and its so sad  https://t co/qbhnso5kvg,0
@indica_tee @davenewworld_2 @jude_tha_mave @dayoisblack @_gekwu they feel they are justified actually   its sad,0
@msnbc here's what u heard  we're doing great  great on the virus  great economy  we're great great great  another https://t co/f6rgfkdqst,0
@mochakyoto ur sad,0
@no_emotions_sad a necromancer ,0
baby :( https://t co/pcnpmfdgu2,0
@godless_mom that's a very good question  and one i've a strategy for   i simply ask them point blank   so what  you pray and    what exactly will happen    then i proceed to ask  are you just trying to virtue signal and pretend you're a good person    usually they don't reply though :(,0
@therealtfuebot i want my mustache back :(,0
@qhawe_l oh that is sad black people are sleeping,0
@xmsblackmamba true  sad that were still saying that ,0
@bts_twt the emojis im sad https://t co/pwyaeegjym,0
my furniture :(,0
my juul is dying im so sad rip,0
@princes_mako i swear to god   its sad,0
@superdestroyed sold :(,0
 to make up for me watching smth on my phone i've dug out my old phone to use ksjdjjd improvisation    cause  my laptop is packed up :(,0
cyealm chapter 17 is up  but im not ready to see off sad,0
@misstyongf_ oh no im crying  sad af :((( https://t co/usrgrljvng,0
trump's stream-of-consciousness riff reminds me of a has-been comic just recycling the same old punch lines despera https://t co/ieqb2hvjtu,0
@pachihobi &gt :( im going to break ur niko niko kneecaps,0
its sad how some people take pride in losing hope  they even advertise to everyone around them to make everyone lo https://t co/pqbf7miqow,0
@universility what happened why sad   :(((,0
i started this day by remembering that disco dodgeball is a dead game and making myself sad,0
more money to give out in the  momonyabo together this week  sad it could be the last week    https://t co/q4k8ytglny,0
am envious of oomfs who i witnessed falling 4 each other n they're so lovely together n i want that too :(,0
mac miller died thinking she was gonna get married :(,0
here u are manhua is beautiful  i cried for the latest chapters  no its not that sad  its just every problem was https://t co/59jhcdn0m4,0
@_babymella depression :((,0
sad state of affairs  https://t co/ev3k79umbv,0
@froggie_enby @moistmouthnoise bus hierarchy must remain intact i will not allow tiny year 7s to sit at the back &gt :(,0
@billdeblasio warren wilhelm iii has turned nyc into a deadly cesspool  so long as my mets are playing i will watch https://t co/dnmmeydfan,0
@infinious558421 but  but  but    280bpm singletap :(,0
i watch chris winning a golden globe whenever im sad it makes me so fucking happy i swear https://t co/vamtughwsl,0
@boxxset well   they may not get any attention else where  who knows lol    its sad though,0
@donaldjtrumpjr you are as big of a liar as your father - so sad   ,0
i dont get why people i used to be close to on here unfollowed me while i was having a break    kinda sad tbh,0
@zeekbprint @samwebb77 i know i know     no matter the situation in todays world the facts no matter what they a https://t co/lsfv1jyajr,0
*a deep sigh* kim byeongkwan :(,0
sad how the society of nowadays believes that having a different opinion is being  racist  islamophobic  etc ,0
another dreadful tragedy  where a family have lost their daughter while using their boat in southampton  severely d https://t co/3vftop68qd,0
@bts_twt i miss you so bad :(,0
@vegasvick2 @latsondheimer the local police authorities come out all the time   they ask if protocols are being fol https://t co/vpaurvv6xl,0
@rainbowchloe19 noooo gaylo is pretty &gt :(((((,0
@seoulsv take time indulging in things u love :(   when mine got bad i took time of social media and binged watch bts run from the beginning again and it made me feel so much better,0
@perksoflo thats horrible :((,0
@mylesmcnulty @alignresearch @avacta i seem to remember they did tweet and delete  theres nothing wrong with calli https://t co/jcq3f6pjsf,0
this quarantine is just too confining and sad ,0
bat ganunnnn why do i feel like im in the same mental state 6 months ago     :((((,0
&gt :( i do not like this https://t co/okzcpeb08m,0
@botshmot @mgshilling @livesmattershow you're so sad,0
if you ever feel sad just remember baby otters,0
@withraccoon @local12 sad to say but 3rd party never wins   never,0
@uncujay we deserve jams  :(,0
hes the bestest boy :((((( https://t co/sd2uprtjfg,0
@adorasaurusr @netflix @dreamworksshera @catastrophist_        i kept hating here &gt :(  //more for she ra,0
really sad   my heart aches when i head about such things   gosh   what is wrong with us humans   https://t co/zxap5rwyef,0
@sad_istfied @dream__fanart is this legal  my eyes  its to good to be truee uibgbiweuoiewbwiob,0
i'll be going to edit a best of almost hits on the next weekend  tomorrow starts the working grind again :(,0
i miss :( https://t co/1j3ljj1voh,0
@arsenalpresser sad obvs,0
@exllipse hey no youll find someone eventually im sure :(,0
@_abbasiii existential crisis bhi hoty hain :((,0
@hikrys94 diupgrade dong unn biar jago/  :(,0
they don't like the mozambique :(,0
@lelekirishima yw hope you find them :(,0
i miss my sunu :( https://t co/9hk8dmv99d,0
we aint even gone get the see the churn greasy faces this year for back to school  im sad ,0
@pun_nauti im ok why are u sad,0
@eliisetamm see ple flex  see on sad reality man :d,0
when ur 2 sad 2 sim  use anti-simming  hacks  https://t co/jniaupi7gf,0
@elienyc his whole apperance is to distract form the hearings    look at their  speaker list  and see where traitor https://t co/nhx6cicgny,0
@feic0re we flieted yesterday and it was sunday thooo,0
@mahlodijr many things contribute towards making all kids bitter  kids need the love of both parents  dads seeing t https://t co/ncohixcgts,0
day 27 with no cuddle :(,0
craving for cheesy snacks :(,0
@cathismyth @kirstiealley yes dementia is a very sad disease  but why would his wife put him through this   i blame https://t co/bzkczcdiea,0
@unhwnged :(( thank you ari,0
@tete_and_kookie :( army is beautiful ,0
@jeffreestar they just so miserable bout their own lives that they wanna bring you down to their shit level and it https://t co/gq9eseeovv,0
@sterling_fox im sure theres all kinds of factors  but rather alarming to see a phone battery thats not even a year old degrade past the 90% mark :(,0
also find it sad when all people can do is talk about the college days  like has nothing else happened in your li https://t co/6p4aarvfea,0
@daktarrauf baaat to sach hai  we shuld have avoided follow up  :(,0
hi this is my daily post about missing vi :( https://t co/3k9nyojb6k,0
@janeburgessaz @starbucks this heat needs to go away and i feel like its gonna be pretty hot till around halloween https://t co/dvbmmxxnry,0
@strippvd ugh :( im so sorry    my dms are open if you want to vent or anything  i hope things get better for you soon,0
niggas fucked up in the crib  sad and alone   dawg   wtf i do to you    ,0
@aetherpriestess i didnt know u back then :(((,0
@jeongieluvbot they really are :(,0
@buryselena i guess its only you i like to make ppl on the street feel how i feel if im angry or sad,0
@kkw167 100 is too expensive tho    specially since i just got my macbook and all i need to calm down with the big spendings    also they all said that itll ruin my hair and iono :(,0
@sigmagfs noo im so fucki g sad :(((((((((,0
@strawberrydabs im so glad you chose to post this  you look incredible   plus i love harley's aesthetic so much  and you do it justice   sorry the bottoms were stolen that's awful :(,0
me: im sorry but i have to sleep @hawtykook : im sorry for waking up late  hello    my heart cant take this im sad,0
smeone give me a new lockscnre for mt phone i wana change it bc it has sitnky a6d on it &gt :(,0
@crap_gay i just shaved my whole body and took a shower it hurt :(,0
@sad_istfied @dream__fanart this is illegal o o,0
@flamingbunz don't &gt :(,0
it looks so fun :(,0
i used to be so   horrifyingly bad :( wait i still am ,0
@kristenclarkejd sad the vitriol that has been unleashed by @realdonaldtrump,0
@bts_twt :( miss you,0
@iyelajnr @mbuhari a sad reality ,0
@atensnut sad because the girl is so young and when she gets older this will haunt her,0
@readcarlos how sad for the family  thank you for telling the rest of the story ,0
thinking abt how today was meant to be dencon jared day :-((,0
@ranameijunsu be safe :(((,0
ah shit noo im sad now ahaha shit   https://t co/vjxjvuvjd9,0
@itsfashionluv @luccaschw like billie isnt different  shes sooo mainstream  shes like the poster girl for all th https://t co/p7f6bw4nuo,0
this is so sad :(,0
@nkroprncss i got 3 messages in one game the other day accusing me of cheating and theyve sent the clip to enforcement  they wont send it to me :(,0
@co0ln3rd its just hard :(,0
the way we saw joel and ellie hug like     once in the whole game (: and even that one hug was sad af     i hate it here i really do,0
@wustinn oh that sucks :(,0
@sad_istfied @dream__fanart wait is that based on his description in thefall guys stream    ,0
day 4   favorite fancam of chen   seeing him getting teary eyed and the emotions on his eyes(+his voice)makes m https://t co/kch1pkvriw,0
@pappyparki @hollyjones9 @domini_templari @welshsprout @idgric @yetieye @wordsdawn @sueisstaying @tweetycleans https://t co/1ppkeuvtq7,0
@summer_spider21 im sorry it was a joke  you can enjoy whatever you like ples dont be sad  :(,0
@sad_istfied @dream__fanart okay though    https://t co/oyj1inuklt,0
@bangsouitan :( oh he is here,0
me on fb: i believe that everyone regardless of financial status should have access to food  water  and shelter    my uncle doug whos pro-life: no &gt :(,0
@amaliawhite @thebabylonbee and that's how you lose an election  :(,0
i cant be the only one who didnt cry after banana fish  i was sad and shocked but i couldnt bring myself to cry  ,0
